============================= test session starts ==============================
platform linux -- Python 3.10.18, pytest-9.1.1, pluggy-1.6.0 -- /root/miniconda/envs/python310_torch29_cuda/bin/python3.10
cachedir: .pytest_cache
test_tile.py::test_tile[dtype2-dims5-shape2] PASSED
test_tile.py::test_tile[dtype2-dims5-shape3] PASSED
test_tile.py::test_tile[dtype2-dims5-shape4] PASSED
test_tile.py::test_tile[dtype2-dims5-shape5] PASSED
test_tile.py::test_tile[dtype2-dims6-shape0] PASSED
test_tile.py::test_tile[dtype2-dims6-shape1] PASSED
test_tile.py::test_tile[dtype2-dims6-shape2] PASSED
test_tile.py::test_tile[dtype2-dims6-shape3] PASSED
test_tile.py::test_tile[dtype2-dims6-shape4] PASSED
test_tile.py::test_tile[dtype2-dims6-shape5] 
