============================= test session starts ==============================
platform linux -- Python 3.10.18, pytest-9.1.1, pluggy-1.6.0 -- /root/miniconda/envs/python310_torch29_cuda/bin/python3.10
cachedir: .pytest_cache
test_norm.py::test_norm_scalaropt_dim[dtype1-False-1--inf-shape1] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype1-False-1--inf-shape2] FAILED
test_norm.py::test_norm_scalaropt_dim[dtype1-False-1-0-shape0] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype1-False-1-0-shape1] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype1-False-1-0-shape2] FAILED
test_norm.py::test_norm_scalaropt_dim[dtype1-False-1-1-shape0] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype1-False-1-1-shape1] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype1-False-1-1-shape2] FAILED
test_norm.py::test_norm_scalaropt_dim[dtype1-True-dim2-2-shape0] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype1-True-dim2-2-shape1] FAILED
test_norm.py::test_norm_scalaropt_dim[dtype1-True-dim2-2-shape2] FAILED
test_norm.py::test_norm_scalaropt_dim[dtype1-True-dim2-inf-shape0] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype1-True-dim2-inf-shape1] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype1-True-dim2-inf-shape2] FAILED
test_norm.py::test_norm_scalaropt_dim[dtype1-True-dim2--inf-shape0] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype1-True-dim2--inf-shape1] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype1-True-dim2--inf-shape2] FAILED
test_norm.py::test_norm_scalaropt_dim[dtype1-True-dim2-0-shape0] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype1-True-dim2-0-shape1] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype1-True-dim2-0-shape2] FAILED
test_norm.py::test_norm_scalaropt_dim[dtype1-True-dim2-1-shape0] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype1-True-dim2-1-shape1] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype1-True-dim2-1-shape2] FAILED
test_norm.py::test_norm_scalaropt_dim[dtype1-False-dim3-2-shape0] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype1-False-dim3-2-shape1] FAILED
test_norm.py::test_norm_scalaropt_dim[dtype1-False-dim3-2-shape2] FAILED
test_norm.py::test_norm_scalaropt_dim[dtype1-False-dim3-inf-shape0] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype1-False-dim3-inf-shape1] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype1-False-dim3-inf-shape2] FAILED
test_norm.py::test_norm_scalaropt_dim[dtype1-False-dim3--inf-shape0] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype1-False-dim3--inf-shape1] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype1-False-dim3--inf-shape2] FAILED
test_norm.py::test_norm_scalaropt_dim[dtype1-False-dim3-0-shape0] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype1-False-dim3-0-shape1] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype1-False-dim3-0-shape2] FAILED
test_norm.py::test_norm_scalaropt_dim[dtype1-False-dim3-1-shape0] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype1-False-dim3-1-shape1] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype1-False-dim3-1-shape2] FAILED
test_norm.py::test_norm_scalaropt_dim[dtype2-True-0-2-shape0] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype2-True-0-2-shape1] FAILED
test_norm.py::test_norm_scalaropt_dim[dtype2-True-0-2-shape2] FAILED
test_norm.py::test_norm_scalaropt_dim[dtype2-True-0-inf-shape0] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype2-True-0-inf-shape1] FAILED
test_norm.py::test_norm_scalaropt_dim[dtype2-True-0-inf-shape2] FAILED
test_norm.py::test_norm_scalaropt_dim[dtype2-True-0--inf-shape0] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype2-True-0--inf-shape1] FAILED
test_norm.py::test_norm_scalaropt_dim[dtype2-True-0--inf-shape2] FAILED
test_norm.py::test_norm_scalaropt_dim[dtype2-True-0-0-shape0] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype2-True-0-0-shape1] FAILED
test_norm.py::test_norm_scalaropt_dim[dtype2-True-0-0-shape2] FAILED
test_norm.py::test_norm_scalaropt_dim[dtype2-True-0-1-shape0] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype2-True-0-1-shape1] FAILED
test_norm.py::test_norm_scalaropt_dim[dtype2-True-0-1-shape2] FAILED
test_norm.py::test_norm_scalaropt_dim[dtype2-False-1-2-shape0] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype2-False-1-2-shape1] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype2-False-1-2-shape2] FAILED
test_norm.py::test_norm_scalaropt_dim[dtype2-False-1-inf-shape0] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype2-False-1-inf-shape1] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype2-False-1-inf-shape2] FAILED
test_norm.py::test_norm_scalaropt_dim[dtype2-False-1--inf-shape0] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype2-False-1--inf-shape1] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype2-False-1--inf-shape2] FAILED
test_norm.py::test_norm_scalaropt_dim[dtype2-False-1-0-shape0] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype2-False-1-0-shape1] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype2-False-1-0-shape2] FAILED
test_norm.py::test_norm_scalaropt_dim[dtype2-False-1-1-shape0] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype2-False-1-1-shape1] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype2-False-1-1-shape2] FAILED
test_norm.py::test_norm_scalaropt_dim[dtype2-True-dim2-2-shape0] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype2-True-dim2-2-shape1] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype2-True-dim2-2-shape2] FAILED
test_norm.py::test_norm_scalaropt_dim[dtype2-True-dim2-inf-shape0] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype2-True-dim2-inf-shape1] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype2-True-dim2-inf-shape2] FAILED
test_norm.py::test_norm_scalaropt_dim[dtype2-True-dim2--inf-shape0] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype2-True-dim2--inf-shape1] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype2-True-dim2--inf-shape2] FAILED
test_norm.py::test_norm_scalaropt_dim[dtype2-True-dim2-0-shape0] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype2-True-dim2-0-shape1] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype2-True-dim2-0-shape2] FAILED
test_norm.py::test_norm_scalaropt_dim[dtype2-True-dim2-1-shape0] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype2-True-dim2-1-shape1] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype2-True-dim2-1-shape2] FAILED
test_norm.py::test_norm_scalaropt_dim[dtype2-False-dim3-2-shape0] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype2-False-dim3-2-shape1] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype2-False-dim3-2-shape2] FAILED
test_norm.py::test_norm_scalaropt_dim[dtype2-False-dim3-inf-shape0] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype2-False-dim3-inf-shape1] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype2-False-dim3-inf-shape2] FAILED
test_norm.py::test_norm_scalaropt_dim[dtype2-False-dim3--inf-shape0] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype2-False-dim3--inf-shape1] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype2-False-dim3--inf-shape2] FAILED
test_norm.py::test_norm_scalaropt_dim[dtype2-False-dim3-0-shape0] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype2-False-dim3-0-shape1] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype2-False-dim3-0-shape2] FAILED
test_norm.py::test_norm_scalaropt_dim[dtype2-False-dim3-1-shape0] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype2-False-dim3-1-shape1] PASSED
test_norm.py::test_norm_scalaropt_dim[dtype2-False-dim3-1-shape2] FAILED

=================================== FAILURES ===================================
_______________ test_norm_scalaropt_dim[dtype0-True-0-2-shape1] ________________

shape = (4096, 256), ord = 2, dim = 0, keepdim = True, dtype = torch.float16

    @pytest.mark.norm_scalaropt_dim
    @pytest.mark.skipif(
        not hasattr(torch, "float8_e8m0fnu"),
        reason="copy_ references torch.float8_e8m0fnu unsupported on this PyTorch version",
    )
    @pytest.mark.parametrize("shape", REDUCTION_SHAPES)
    @pytest.mark.parametrize("ord", [2, float("inf"), -float("inf"), 0, 1])
    @pytest.mark.parametrize("keepdim, dim", KEEPDIM_DIMS)
    @pytest.mark.parametrize("dtype", FLOAT_DTYPES)
    def test_norm_scalaropt_dim(shape, ord, dim, keepdim, dtype):
        inp = torch.randn(shape, dtype=dtype, device=flag_gems.device)
        ref_inp = to_reference(inp, True)
    
        ref_out = torch.norm(ref_inp, ord, dim, keepdim)
        with flag_gems.use_gems():
>           res_out = torch.norm(inp, ord, dim, keepdim)

test_norm.py:61: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 
/root/miniconda/envs/python310_torch29_cuda/lib/python3.10/site-packages/torch/functional.py:1812: in norm
    return torch.linalg.vector_norm(input, _p, _dim, keepdim, dtype=dtype)
../src/flag_gems/runtime/backend/_kunlunxin/ops/vector_norm.py:401: in vector_norm
    x = dim_compress(x, dim)
../src/flag_gems/utils/shape_utils.py:223: in dim_compress
    return inp.permute(order).contiguous()
../src/flag_gems/runtime/backend/_kunlunxin/ops/copy.py:120: in copy_
    return torch.ops.aten.copy_.default.redispatch(
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 

self = <OpOverload(op='aten.copy_', overload='default')>
keyset = DispatchKeySet()
args = (tensor([[-2.7802e-02, -1.6162e+00,  9.7600e+02,  ...,  1.7920e+00,
         -6.9275e-03,  1.7979e+00],
        [ 1.52...    [ 0.1750, -1.5986, -1.2578,  ..., -0.2488,  1.6162,  0.6040]],
       device='cuda:0', dtype=torch.float16), False)
kwargs = {}

    def redispatch(
        self, /, keyset: torch._C.DispatchKeySet, *args: _P.args, **kwargs: _P.kwargs
    ) -> _T:
>       return self._handle.redispatch_boxed(keyset, *args, **kwargs)  # type: ignore[return-value]
E       torch.AcceleratorError: CUDA error: invalid device function
E       Search for `cudaErrorInvalidDeviceFunction' in https://docs.nvidia.com/cuda/cuda-runtime-api/group__CUDART__TYPES.html for more information.
E       CUDA kernel errors might be asynchronously reported at some other API call, so the stacktrace below might be incorrect.
E       For debugging consider passing CUDA_LAUNCH_BLOCKING=1
E       Compile with `TORCH_USE_CUDA_DSA` to enable device-side assertions.

/root/miniconda/envs/python310_torch29_cuda/lib/python3.10/site-packages/torch/_ops.py:848: AcceleratorError
_______________ test_norm_scalaropt_dim[dtype0-True-0-2-shape2] ________________

shape = (200, 40999, 3), ord = 2, dim = 0, keepdim = True, dtype = torch.float16

    @pytest.mark.norm_scalaropt_dim
    @pytest.mark.skipif(
        not hasattr(torch, "float8_e8m0fnu"),
        reason="copy_ references torch.float8_e8m0fnu unsupported on this PyTorch version",
    )
    @pytest.mark.parametrize("shape", REDUCTION_SHAPES)
    @pytest.mark.parametrize("ord", [2, float("inf"), -float("inf"), 0, 1])
    @pytest.mark.parametrize("keepdim, dim", KEEPDIM_DIMS)
    @pytest.mark.parametrize("dtype", FLOAT_DTYPES)
    def test_norm_scalaropt_dim(shape, ord, dim, keepdim, dtype):
        inp = torch.randn(shape, dtype=dtype, device=flag_gems.device)
        ref_inp = to_reference(inp, True)
    
        ref_out = torch.norm(ref_inp, ord, dim, keepdim)
        with flag_gems.use_gems():
>           res_out = torch.norm(inp, ord, dim, keepdim)

test_norm.py:61: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 
/root/miniconda/envs/python310_torch29_cuda/lib/python3.10/site-packages/torch/functional.py:1812: in norm
    return torch.linalg.vector_norm(input, _p, _dim, keepdim, dtype=dtype)
../src/flag_gems/runtime/backend/_kunlunxin/ops/vector_norm.py:401: in vector_norm
    x = dim_compress(x, dim)
../src/flag_gems/utils/shape_utils.py:223: in dim_compress
    return inp.permute(order).contiguous()
../src/flag_gems/runtime/backend/_kunlunxin/ops/copy.py:120: in copy_
    return torch.ops.aten.copy_.default.redispatch(
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 

self = <OpOverload(op='aten.copy_', overload='default')>
keyset = DispatchKeySet()
args = (tensor([[[-1.6797e+00,  1.7236e+00, -1.8672e+00,  ...,  1.6309e+00,
           1.9121e+00,  1.9170e+00],
         [ 1...   [ 1.3369, -0.5820, -0.6821,  ...,  0.4768, -0.2482,  1.5127]]],
       device='cuda:0', dtype=torch.float16), False)
kwargs = {}

    def redispatch(
        self, /, keyset: torch._C.DispatchKeySet, *args: _P.args, **kwargs: _P.kwargs
    ) -> _T:
>       return self._handle.redispatch_boxed(keyset, *args, **kwargs)  # type: ignore[return-value]
E       torch.AcceleratorError: CUDA error: invalid device function
E       Search for `cudaErrorInvalidDeviceFunction' in https://docs.nvidia.com/cuda/cuda-runtime-api/group__CUDART__TYPES.html for more information.
E       CUDA kernel errors might be asynchronously reported at some other API call, so the stacktrace below might be incorrect.
E       For debugging consider passing CUDA_LAUNCH_BLOCKING=1
E       Compile with `TORCH_USE_CUDA_DSA` to enable device-side assertions.

/root/miniconda/envs/python310_torch29_cuda/lib/python3.10/site-packages/torch/_ops.py:848: AcceleratorError
______________ test_norm_scalaropt_dim[dtype0-True-0-inf-shape1] _______________

shape = (4096, 256), ord = inf, dim = 0, keepdim = True, dtype = torch.float16

    @pytest.mark.norm_scalaropt_dim
    @pytest.mark.skipif(
        not hasattr(torch, "float8_e8m0fnu"),
        reason="copy_ references torch.float8_e8m0fnu unsupported on this PyTorch version",
    )
    @pytest.mark.parametrize("shape", REDUCTION_SHAPES)
    @pytest.mark.parametrize("ord", [2, float("inf"), -float("inf"), 0, 1])
    @pytest.mark.parametrize("keepdim, dim", KEEPDIM_DIMS)
    @pytest.mark.parametrize("dtype", FLOAT_DTYPES)
    def test_norm_scalaropt_dim(shape, ord, dim, keepdim, dtype):
        inp = torch.randn(shape, dtype=dtype, device=flag_gems.device)
        ref_inp = to_reference(inp, True)
    
        ref_out = torch.norm(ref_inp, ord, dim, keepdim)
        with flag_gems.use_gems():
>           res_out = torch.norm(inp, ord, dim, keepdim)

test_norm.py:61: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 
/root/miniconda/envs/python310_torch29_cuda/lib/python3.10/site-packages/torch/functional.py:1812: in norm
    return torch.linalg.vector_norm(input, _p, _dim, keepdim, dtype=dtype)
../src/flag_gems/runtime/backend/_kunlunxin/ops/vector_norm.py:401: in vector_norm
    x = dim_compress(x, dim)
../src/flag_gems/utils/shape_utils.py:223: in dim_compress
    return inp.permute(order).contiguous()
../src/flag_gems/runtime/backend/_kunlunxin/ops/copy.py:120: in copy_
    return torch.ops.aten.copy_.default.redispatch(
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 

self = <OpOverload(op='aten.copy_', overload='default')>
keyset = DispatchKeySet()
args = (tensor([[ 1.8362e+02, -1.5186e+00, -5.1618e-05,  ...,  1.8779e+00,
          1.0969e+01,  1.9385e+00],
        [ 2.75...    [ 0.4973, -0.5684,  0.3228,  ...,  0.2046, -0.2908, -2.0879]],
       device='cuda:0', dtype=torch.float16), False)
kwargs = {}

    def redispatch(
        self, /, keyset: torch._C.DispatchKeySet, *args: _P.args, **kwargs: _P.kwargs
    ) -> _T:
>       return self._handle.redispatch_boxed(keyset, *args, **kwargs)  # type: ignore[return-value]
E       torch.AcceleratorError: CUDA error: invalid device function
E       Search for `cudaErrorInvalidDeviceFunction' in https://docs.nvidia.com/cuda/cuda-runtime-api/group__CUDART__TYPES.html for more information.
E       CUDA kernel errors might be asynchronously reported at some other API call, so the stacktrace below might be incorrect.
E       For debugging consider passing CUDA_LAUNCH_BLOCKING=1
E       Compile with `TORCH_USE_CUDA_DSA` to enable device-side assertions.

/root/miniconda/envs/python310_torch29_cuda/lib/python3.10/site-packages/torch/_ops.py:848: AcceleratorError
______________ test_norm_scalaropt_dim[dtype0-True-0-inf-shape2] _______________

shape = (200, 40999, 3), ord = inf, dim = 0, keepdim = True
dtype = torch.float16

    @pytest.mark.norm_scalaropt_dim
    @pytest.mark.skipif(
        not hasattr(torch, "float8_e8m0fnu"),
        reason="copy_ references torch.float8_e8m0fnu unsupported on this PyTorch version",
    )
    @pytest.mark.parametrize("shape", REDUCTION_SHAPES)
    @pytest.mark.parametrize("ord", [2, float("inf"), -float("inf"), 0, 1])
    @pytest.mark.parametrize("keepdim, dim", KEEPDIM_DIMS)
    @pytest.mark.parametrize("dtype", FLOAT_DTYPES)
    def test_norm_scalaropt_dim(shape, ord, dim, keepdim, dtype):
        inp = torch.randn(shape, dtype=dtype, device=flag_gems.device)
        ref_inp = to_reference(inp, True)
    
        ref_out = torch.norm(ref_inp, ord, dim, keepdim)
        with flag_gems.use_gems():
>           res_out = torch.norm(inp, ord, dim, keepdim)

test_norm.py:61: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 
/root/miniconda/envs/python310_torch29_cuda/lib/python3.10/site-packages/torch/functional.py:1812: in norm
    return torch.linalg.vector_norm(input, _p, _dim, keepdim, dtype=dtype)
../src/flag_gems/runtime/backend/_kunlunxin/ops/vector_norm.py:401: in vector_norm
    x = dim_compress(x, dim)
../src/flag_gems/utils/shape_utils.py:223: in dim_compress
    return inp.permute(order).contiguous()
../src/flag_gems/runtime/backend/_kunlunxin/ops/copy.py:120: in copy_
    return torch.ops.aten.copy_.default.redispatch(
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 

self = <OpOverload(op='aten.copy_', overload='default')>
keyset = DispatchKeySet()
args = (tensor([[[0., 0., 0.,  ..., 0., 0., 0.],
         [0., 0., 0.,  ..., 0., 0., 0.],
         [0., 0., 0.,  ..., 0., 0.,...1,  3.2501e-02,  ...,  5.1514e-01,
          -3.6835e-02,  5.4883e-01]]], device='cuda:0', dtype=torch.float16), False)
kwargs = {}

    def redispatch(
