============================= test session starts ==============================
platform linux -- Python 3.10.18, pytest-9.1.1, pluggy-1.6.0 -- /root/miniconda/envs/python310_torch29_cuda/bin/python3.10
cachedir: .pytest_cache
test_std.py::test_std[dtype1-False-1-dim2-shape2] FAILED
test_std.py::test_std[dtype1-False-1-dim3-shape0] PASSED
test_std.py::test_std[dtype1-False-1-dim3-shape1] PASSED
test_std.py::test_std[dtype1-False-1-dim3-shape2] FAILED
test_std.py::test_std[dtype1-False-1-None-shape0] PASSED
test_std.py::test_std[dtype1-False-1-None-shape1] PASSED
test_std.py::test_std[dtype1-False-1-None-shape2] PASSED
test_std.py::test_std[dtype2-True-0-0-shape0] PASSED
test_std.py::test_std[dtype2-True-0-0-shape1] FAILED
test_std.py::test_std[dtype2-True-0-0-shape2] FAILED
test_std.py::test_std[dtype2-True-0-1-shape0] PASSED
test_std.py::test_std[dtype2-True-0-1-shape1] PASSED
test_std.py::test_std[dtype2-True-0-1-shape2] FAILED
test_std.py::test_std[dtype2-True-0-dim2-shape0] PASSED
test_std.py::test_std[dtype2-True-0-dim2-shape1] PASSED
test_std.py::test_std[dtype2-True-0-dim2-shape2] FAILED
test_std.py::test_std[dtype2-True-0-dim3-shape0] PASSED
test_std.py::test_std[dtype2-True-0-dim3-shape1] PASSED
test_std.py::test_std[dtype2-True-0-dim3-shape2] FAILED
test_std.py::test_std[dtype2-True-0-None-shape0] PASSED
test_std.py::test_std[dtype2-True-0-None-shape1] PASSED
test_std.py::test_std[dtype2-True-0-None-shape2] PASSED
test_std.py::test_std[dtype2-True-1-0-shape0] PASSED
test_std.py::test_std[dtype2-True-1-0-shape1] FAILED
test_std.py::test_std[dtype2-True-1-0-shape2] FAILED
test_std.py::test_std[dtype2-True-1-1-shape0] PASSED
test_std.py::test_std[dtype2-True-1-1-shape1] PASSED
test_std.py::test_std[dtype2-True-1-1-shape2] FAILED
test_std.py::test_std[dtype2-True-1-dim2-shape0] PASSED
test_std.py::test_std[dtype2-True-1-dim2-shape1] PASSED
test_std.py::test_std[dtype2-True-1-dim2-shape2] FAILED
test_std.py::test_std[dtype2-True-1-dim3-shape0] PASSED
test_std.py::test_std[dtype2-True-1-dim3-shape1] PASSED
test_std.py::test_std[dtype2-True-1-dim3-shape2] FAILED
test_std.py::test_std[dtype2-True-1-None-shape0] PASSED
test_std.py::test_std[dtype2-True-1-None-shape1] PASSED
test_std.py::test_std[dtype2-True-1-None-shape2] PASSED
test_std.py::test_std[dtype2-False-0-0-shape0] PASSED
test_std.py::test_std[dtype2-False-0-0-shape1] FAILED
test_std.py::test_std[dtype2-False-0-0-shape2] FAILED
test_std.py::test_std[dtype2-False-0-1-shape0] PASSED
test_std.py::test_std[dtype2-False-0-1-shape1] PASSED
test_std.py::test_std[dtype2-False-0-1-shape2] FAILED
test_std.py::test_std[dtype2-False-0-dim2-shape0] PASSED
test_std.py::test_std[dtype2-False-0-dim2-shape1] PASSED
test_std.py::test_std[dtype2-False-0-dim2-shape2] FAILED
test_std.py::test_std[dtype2-False-0-dim3-shape0] PASSED
test_std.py::test_std[dtype2-False-0-dim3-shape1] PASSED
test_std.py::test_std[dtype2-False-0-dim3-shape2] FAILED
test_std.py::test_std[dtype2-False-0-None-shape0] PASSED
test_std.py::test_std[dtype2-False-0-None-shape1] PASSED
test_std.py::test_std[dtype2-False-0-None-shape2] PASSED
test_std.py::test_std[dtype2-False-1-0-shape0] PASSED
test_std.py::test_std[dtype2-False-1-0-shape1] FAILED
test_std.py::test_std[dtype2-False-1-0-shape2] FAILED
test_std.py::test_std[dtype2-False-1-1-shape0] PASSED
test_std.py::test_std[dtype2-False-1-1-shape1] PASSED
test_std.py::test_std[dtype2-False-1-1-shape2] FAILED
test_std.py::test_std[dtype2-False-1-dim2-shape0] PASSED
test_std.py::test_std[dtype2-False-1-dim2-shape1] PASSED
test_std.py::test_std[dtype2-False-1-dim2-shape2] FAILED
test_std.py::test_std[dtype2-False-1-dim3-shape0] PASSED
test_std.py::test_std[dtype2-False-1-dim3-shape1] PASSED
test_std.py::test_std[dtype2-False-1-dim3-shape2] FAILED
test_std.py::test_std[dtype2-False-1-None-shape0] PASSED
test_std.py::test_std[dtype2-False-1-None-shape1] PASSED
test_std.py::test_std[dtype2-False-1-None-shape2] PASSED

=================================== FAILURES ===================================
_______________________ test_std[dtype0-True-0-0-shape1] _______________________

shape = (4096, 256), dim = 0, correction = 0, keepdim = True
dtype = torch.float16

    @pytest.mark.std
    @pytest.mark.parametrize("shape", utils.REDUCTION_SHAPES)
    @pytest.mark.parametrize("dim", DIMS_LIST + [None])
    @pytest.mark.parametrize("correction", CORRECTION)
    @pytest.mark.parametrize("keepdim", KEEP_DIM)
    @pytest.mark.parametrize("dtype", FLOAT_DTYPES)
    @pytest.mark.skipif(
        flag_gems.vendor_name == "tsingmicro", reason="Issue #4131: not working"
    )
    def test_std(shape, dim, correction, keepdim, dtype):
        inp = torch.randn(shape, dtype=dtype, device=flag_gems.device)
    
        dims_to_check = []
        if isinstance(dim, int):
            dims_to_check = [dim]
        elif isinstance(dim, (list, tuple)):
            dims_to_check = dim
    
        if any(d >= len(shape) or d < -len(shape) for d in dims_to_check):
            # skip the test if dimension is out of range for the given shape.
            return
    
        if correction == 1:
            if dim is not None:
                positive_dims = [d % len(shape) for d in dims_to_check]
                reduction_size = 1
                for d in positive_dims:
                    reduction_size *= shape[d]
                if reduction_size < 2:
                    # Invalid case: correction=1 requires reduction size of at least 2
                    return
            elif inp.numel() < 2:
                # Invalid case: correction=1 requires numel >= 2 for global reduction.
                return
    
        ref_inp = utils.to_reference(inp)
    
        with flag_gems.use_gems():
>           res_out = torch.std(inp, dim=dim, correction=correction, keepdim=keepdim)

test_std.py:79: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 
../src/flag_gems/runtime/backend/_kunlunxin/ops/std.py:171: in std
    x_view = dim_compress(x, dim_list_normalized)
../src/flag_gems/utils/shape_utils.py:223: in dim_compress
    return inp.permute(order).contiguous()
../src/flag_gems/runtime/backend/_kunlunxin/ops/copy.py:120: in copy_
    return torch.ops.aten.copy_.default.redispatch(
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 

self = <OpOverload(op='aten.copy_', overload='default')>
keyset = DispatchKeySet()
args = (tensor([[-1.9326,  1.7246, -2.0117,  ..., -1.6328, -1.6846, -1.7959],
        [ 1.5098,  1.8232, -2.1289,  ..., -1.70...    [ 0.1750, -1.5986, -1.2578,  ..., -0.2488,  1.6162,  0.6040]],
       device='cuda:0', dtype=torch.float16), False)
kwargs = {}

    def redispatch(
        self, /, keyset: torch._C.DispatchKeySet, *args: _P.args, **kwargs: _P.kwargs
    ) -> _T:
>       return self._handle.redispatch_boxed(keyset, *args, **kwargs)  # type: ignore[return-value]
E       torch.AcceleratorError: CUDA error: invalid device function
E       Search for `cudaErrorInvalidDeviceFunction' in https://docs.nvidia.com/cuda/cuda-runtime-api/group__CUDART__TYPES.html for more information.
E       CUDA kernel errors might be asynchronously reported at some other API call, so the stacktrace below might be incorrect.
E       For debugging consider passing CUDA_LAUNCH_BLOCKING=1
E       Compile with `TORCH_USE_CUDA_DSA` to enable device-side assertions.

/root/miniconda/envs/python310_torch29_cuda/lib/python3.10/site-packages/torch/_ops.py:848: AcceleratorError
_______________________ test_std[dtype0-True-0-0-shape2] _______________________

shape = (200, 40999, 3), dim = 0, correction = 0, keepdim = True
dtype = torch.float16

    @pytest.mark.std
    @pytest.mark.parametrize("shape", utils.REDUCTION_SHAPES)
    @pytest.mark.parametrize("dim", DIMS_LIST + [None])
    @pytest.mark.parametrize("correction", CORRECTION)
    @pytest.mark.parametrize("keepdim", KEEP_DIM)
    @pytest.mark.parametrize("dtype", FLOAT_DTYPES)
    @pytest.mark.skipif(
        flag_gems.vendor_name == "tsingmicro", reason="Issue #4131: not working"
    )
    def test_std(shape, dim, correction, keepdim, dtype):
        inp = torch.randn(shape, dtype=dtype, device=flag_gems.device)
    
        dims_to_check = []
        if isinstance(dim, int):
            dims_to_check = [dim]
        elif isinstance(dim, (list, tuple)):
            dims_to_check = dim
    
        if any(d >= len(shape) or d < -len(shape) for d in dims_to_check):
            # skip the test if dimension is out of range for the given shape.
            return
    
        if correction == 1:
            if dim is not None:
                positive_dims = [d % len(shape) for d in dims_to_check]
                reduction_size = 1
                for d in positive_dims:
                    reduction_size *= shape[d]
                if reduction_size < 2:
                    # Invalid case: correction=1 requires reduction size of at least 2
                    return
            elif inp.numel() < 2:
                # Invalid case: correction=1 requires numel >= 2 for global reduction.
                return
    
        ref_inp = utils.to_reference(inp)
    
        with flag_gems.use_gems():
>           res_out = torch.std(inp, dim=dim, correction=correction, keepdim=keepdim)

test_std.py:79: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 
../src/flag_gems/runtime/backend/_kunlunxin/ops/std.py:171: in std
    x_view = dim_compress(x, dim_list_normalized)
../src/flag_gems/utils/shape_utils.py:223: in dim_compress
    return inp.permute(order).contiguous()
../src/flag_gems/runtime/backend/_kunlunxin/ops/copy.py:120: in copy_
    return torch.ops.aten.copy_.default.redispatch(
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 

self = <OpOverload(op='aten.copy_', overload='default')>
keyset = DispatchKeySet()
args = (tensor([[[-3.8623e-01,  1.9443e+00,  0.0000e+00,  ...,         nan,
          -2.9180e+03,  1.6992e+00],
         [ 7...   [ 1.3369, -0.5820, -0.6821,  ...,  0.4768, -0.2482,  1.5127]]],
       device='cuda:0', dtype=torch.float16), False)
kwargs = {}

    def redispatch(
        self, /, keyset: torch._C.DispatchKeySet, *args: _P.args, **kwargs: _P.kwargs
    ) -> _T:
>       return self._handle.redispatch_boxed(keyset, *args, **kwargs)  # type: ignore[return-value]
E       torch.AcceleratorError: CUDA error: invalid device function
E       Search for `cudaErrorInvalidDeviceFunction' in https://docs.nvidia.com/cuda/cuda-runtime-api/group__CUDART__TYPES.html for more information.
E       CUDA kernel errors might be asynchronously reported at some other API call, so the stacktrace below might be incorrect.
E       For debugging consider passing CUDA_LAUNCH_BLOCKING=1
E       Compile with `TORCH_USE_CUDA_DSA` to enable device-side assertions.

/root/miniconda/envs/python310_torch29_cuda/lib/python3.10/site-packages/torch/_ops.py:848: AcceleratorError
_______________________ test_std[dtype0-True-0-1-shape2] _______________________

shape = (200, 40999, 3), dim = 1, correction = 0, keepdim = True
dtype = torch.float16

    @pytest.mark.std
    @pytest.mark.parametrize("shape", utils.REDUCTION_SHAPES)
    @pytest.mark.parametrize("dim", DIMS_LIST + [None])
    @pytest.mark.parametrize("correction", CORRECTION)
    @pytest.mark.parametrize("keepdim", KEEP_DIM)
    @pytest.mark.parametrize("dtype", FLOAT_DTYPES)
    @pytest.mark.skipif(
        flag_gems.vendor_name == "tsingmicro", reason="Issue #4131: not working"
    )
    def test_std(shape, dim, correction, keepdim, dtype):
        inp = torch.randn(shape, dtype=dtype, device=flag_gems.device)
    
        dims_to_check = []
        if isinstance(dim, int):
            dims_to_check = [dim]
        elif isinstance(dim, (list, tuple)):
            dims_to_check = dim
    
        if any(d >= len(shape) or d < -len(shape) for d in dims_to_check):
            # skip the test if dimension is out of range for the given shape.
            return
    
        if correction == 1:
            if dim is not None:
                positive_dims = [d % len(shape) for d in dims_to_check]
                reduction_size = 1
                for d in positive_dims:
                    reduction_size *= shape[d]
                if reduction_size < 2:
                    # Invalid case: correction=1 requires reduction size of at least 2
                    return
            elif inp.numel() < 2:
                # Invalid case: correction=1 requires numel >= 2 for global reduction.
                return
    
        ref_inp = utils.to_reference(inp)
    
        with flag_gems.use_gems():
>           res_out = torch.std(inp, dim=dim, correction=correction, keepdim=keepdim)

test_std.py:79: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 
../src/flag_gems/runtime/backend/_kunlunxin/ops/std.py:171: in std
    x_view = dim_compress(x, dim_list_normalized)
../src/flag_gems/utils/shape_utils.py:223: in dim_compress
    return inp.permute(order).contiguous()
../src/flag_gems/runtime/backend/_kunlunxin/ops/copy.py:120: in copy_
    return torch.ops.aten.copy_.default.redispatch(
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 

self = <OpOverload(op='aten.copy_', overload='default')>
keyset = DispatchKeySet()
args = (tensor([[[ 1.7480, -1.7871,  1.6943,  ..., -1.5967,  1.5684, -1.7793],
         [-1.9053,  1.8096,  1.8770,  ..., -2....1,  4.3604e-01,  ...,  2.1387e+00,
           1.2372e-01,  5.4883e-01]]], device='cuda:0', dtype=torch.float16), False)
kwargs = {}

    def redispatch(
        self, /, keyset: torch._C.DispatchKeySet, *args: _P.args, **kwargs: _P.kwargs
    ) -> _T:
>       return self._handle.redispatch_boxed(keyset, *args, **kwargs)  # type: ignore[return-value]
E       torch.AcceleratorError: CUDA error: invalid device function
E       Search for `cudaErrorInvalidDeviceFunction' in https://docs.nvidia.com/cuda/cuda-runtime-api/group__CUDART__TYPES.html for more information.
E       CUDA kernel errors might be asynchronously reported at some other API call, so the stacktrace below might be incorrect.
E       For debugging consider passing CUDA_LAUNCH_BLOCKING=1
E       Compile with `TORCH_USE_CUDA_DSA` to enable device-side assertions.

/root/miniconda/envs/python310_torch29_cuda/lib/python3.10/site-packages/torch/_ops.py:848: AcceleratorError
_____________________ test_std[dtype0-True-0-dim2-shape2] ______________________

shape = (200, 40999, 3), dim = [0, 1], correction = 0, keepdim = True
dtype = torch.float16

    @pytest.mark.std
    @pytest.mark.parametrize("shape", utils.REDUCTION_SHAPES)
    @pytest.mark.parametrize("dim", DIMS_LIST + [None])
    @pytest.mark.parametrize("correction", CORRECTION)
    @pytest.mark.parametrize("keepdim", KEEP_DIM)
    @pytest.mark.parametrize("dtype", FLOAT_DTYPES)
    @pytest.mark.skipif(
        flag_gems.vendor_name == "tsingmicro", reason="Issue #4131: not working"
    )
    def test_std(shape, dim, correction, keepdim, dtype):
        inp = torch.randn(shape, dtype=dtype, device=flag_gems.device)
    
        dims_to_check = []
        if isinstance(dim, int):
            dims_to_check = [dim]
        elif isinstance(dim, (list, tuple)):
            dims_to_check = dim
    
        if any(d >= len(shape) or d < -len(shape) for d in dims_to_check):
            # skip the test if dimension is out of range for the given shape.
            return
    
        if correction == 1:
            if dim is not None:
                positive_dims = [d % len(shape) for d in dims_to_check]
                reduction_size = 1
                for d in positive_dims:
                    reduction_size *= shape[d]
                if reduction_size < 2:
                    # Invalid case: correction=1 requires reduction size of at least 2
                    return
            elif inp.numel() < 2:
                # Invalid case: correction=1 requires numel >= 2 for global reduction.
                return
    
        ref_inp = utils.to_reference(inp)
    
        with flag_gems.use_gems():
>           res_out = torch.std(inp, dim=dim, correction=correction, keepdim=keepdim)

test_std.py:79: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 
../src/flag_gems/runtime/backend/_kunlunxin/ops/std.py:171: in std
    x_view = dim_compress(x, dim_list_normalized)
../src/flag_gems/utils/shape_utils.py:223: in dim_compress
    return inp.permute(order).contiguous()
../src/flag_gems/runtime/backend/_kunlunxin/ops/copy.py:120: in copy_
    return torch.ops.aten.copy_.default.redispatch(
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 

self = <OpOverload(op='aten.copy_', overload='default')>
keyset = DispatchKeySet()
args = (tensor([[[0., 0., 0.,  ..., 0., 0., 0.],
         [0., 0., 0.,  ..., 0., 0., 0.],
         [0., 0., 0.,  ..., 0., 0.,...   [-0.1757, -0.2262, -0.2433,  ...,  0.7598, -0.6230, -1.1025]]],
       device='cuda:0', dtype=torch.float16), False)
kwargs = {}

    def redispatch(
        self, /, keyset: torch._C.DispatchKeySet, *args: _P.args, **kwargs: _P.kwargs
    ) -> _T:
>       return self._handle.redispatch_boxed(keyset, *args, **kwargs)  # type: ignore[return-value]
E       torch.AcceleratorError: CUDA error: invalid device function
E       Search for `cudaErrorInvalidDeviceFunction' in https://docs.nvidia.com/cuda/cuda-runtime-api/group__CUDART__TYPES.html for more information.
E       CUDA kernel errors might be asynchronously reported at some other API call, so the stacktrace below might be incorrect.
E       For debugging consider passing CUDA_LAUNCH_BLOCKING=1
E       Compile with `TORCH_USE_CUDA_DSA` to enable device-side assertions.

/root/miniconda/envs/python310_torch29_cuda/lib/python3.10/site-packages/torch/_ops.py:848: AcceleratorError
_____________________ test_std[dtype0-True-0-dim3-shape2] ______________________

shape = (200, 40999, 3), dim = [1, 0], correction = 0, keepdim = True
dtype = torch.float16

    @pytest.mark.std
    @pytest.mark.parametrize("shape", utils.REDUCTION_SHAPES)
    @pytest.mark.parametrize("dim", DIMS_LIST + [None])
    @pytest.mark.parametrize("correction", CORRECTION)
    @pytest.mark.parametrize("keepdim", KEEP_DIM)
    @pytest.mark.parametrize("dtype", FLOAT_DTYPES)
    @pytest.mark.skipif(
        flag_gems.vendor_name == "tsingmicro", reason="Issue #4131: not working"
    )
    def test_std(shape, dim, correction, keepdim, dtype):
        inp = torch.randn(shape, dtype=dtype, device=flag_gems.device)
    
        dims_to_check = []
        if isinstance(dim, int):
            dims_to_check = [dim]
        elif isinstance(dim, (list, tuple)):
            dims_to_check = dim
    
        if any(d >= len(shape) or d < -len(shape) for d in dims_to_check):
            # skip the test if dimension is out of range for the given shape.
            return
    
        if correction == 1:
            if dim is not None:
                positive_dims = [d % len(shape) for d in dims_to_check]
                reduction_size = 1
                for d in positive_dims:
                    reduction_size *= shape[d]
                if reduction_size < 2:
                    # Invalid case: correction=1 requires reduction size of at least 2
                    return
            elif inp.numel() < 2:
                # Invalid case: correction=1 requires numel >= 2 for global reduction.
                return
    
        ref_inp = utils.to_reference(inp)
    
        with flag_gems.use_gems():
>           res_out = torch.std(inp, dim=dim, correction=correction, keepdim=keepdim)

test_std.py:79: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 
../src/flag_gems/runtime/backend/_kunlunxin/ops/std.py:171: in std
    x_view = dim_compress(x, dim_list_normalized)
../src/flag_gems/utils/shape_utils.py:223: in dim_compress
    return inp.permute(order).contiguous()
../src/flag_gems/runtime/backend/_kunlunxin/ops/copy.py:120: in copy_
    return torch.ops.aten.copy_.default.redispatch(
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 

self = <OpOverload(op='aten.copy_', overload='default')>
keyset = DispatchKeySet()
args = (tensor([[[0., 0., 0.,  ..., 0., 0., 0.],
         [0., 0., 0.,  ..., 0., 0., 0.],
